Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,GC=F,PA=F,PL=F,SI=F,GC=F,PA=F,PL=F,SI=F,GC=F,PA=F,PL=F,SI=F,GC=F,PA=F,PL=F,SI=F,GC=F,PA=F,PL=F,SI=F
Date,,,,,,,,,,,,,,,,,,,,
2011-06-23,1520.0999755859375,741.5499877929688,1694.5,35.005001068115234,1547.199951171875,742.0,1694.5,35.56999969482422,1514.699951171875,741.8499755859375,1694.5,35.005001068115234,1547.199951171875,742.0,1694.5,35.564998626708984,300,2.0,3.0,12
2011-06-24,1500.5,730.2000122070312,1677.5999755859375,34.64099884033203,1525.0,732.9000244140625,1677.5999755859375,35.334999084472656,1498.5,732.9000244140625,1677.5999755859375,34.935001373291016,1524.699951171875,732.9000244140625,1677.5999755859375,35.334999084472656,257,1.0,3.0,6
2011-06-27,1496.0,722.8499755859375,1673.0,33.58000183105469,1503.5,723.0499877929688,1673.0,33.95500183105469,1490.699951171875,720.0499877929688,1673.0,33.58000183105469,1503.5,723.0499877929688,1673.0,33.95500183105469,140,8.0,3.0,14
2011-06-28,1499.699951171875,733.4000244140625,1691.699951171875,33.632999420166016,1505.0,733.4000244140625,1691.699951171875,34.03499984741211,1496.0999755859375,733.4000244140625,1691.699951171875,33.724998474121094,1499.9000244140625,733.4000244140625,1691.699951171875,33.724998474121094,508,3.0,5459.0,60150
2011-06-29,1509.9000244140625,750.1500244140625,1723.800048828125,34.75,1512.199951171875,736.75,1731.800048828125,34.93000030517578,1504.0999755859375,736.75,1694.5,33.849998474121094,1504.0999755859375,736.75,1702.0,33.904998779296875,395,2.0,2859.0,33621
2011-06-30,1502.300048828125,759.4000244140625,1724.800048828125,34.8120002746582,1514.0,759.4000244140625,1730.300048828125,35.13999938964844,1498.800048828125,759.4000244140625,1719.5999755859375,34.45000076293945,1511.5,759.4000244140625,1724.0999755859375,34.8849983215332,69,2.0,806.0,2964
2011-07-01,1482.300048828125,756.4500122070312,1716.800048828125,33.694000244140625,1502.199951171875,756.4500122070312,1721.0,34.68000030517578,1480.0,756.4500122070312,1705.0,33.474998474121094,1502.199951171875,756.4500122070312,1712.699951171875,34.68000030517578,66,2.0,54.0,1803
2011-07-05,1512.300048828125,774.6500244140625,1742.5999755859375,35.402000427246094,1515.0,771.9000244140625,1741.699951171875,35.650001525878906,1490.300048828125,771.9000244140625,1715.199951171875,33.83000183105469,1490.4000244140625,771.9000244140625,1739.800048828125,33.83000183105469,199,1.0,57.0,1252
2011-07-06,1528.699951171875,772.2000122070312,1733.4000244140625,35.9109992980957,1531.5,772.2000122070312,1742.5,36.19499969482422,1510.300048828125,772.2000122070312,1729.0,35.119998931884766,1513.699951171875,772.2000122070312,1740.0,35.435001373291016,71,1.0,31.0,1413
2011-07-07,1530.199951171875,785.5499877929688,1741.0,36.52799987792969,1533.0999755859375,785.5499877929688,1736.5,36.625,1522.699951171875,770.4000244140625,1725.800048828125,35.7400016784668,1529.0999755859375,785.5499877929688,1735.5999755859375,36.150001525878906,55,1.0,18.0,214
2011-07-08,1541.199951171875,777.9500122070312,1731.4000244140625,36.5359992980957,1542.5999755859375,777.9500122070312,1750.699951171875,36.81999969482422,1526.5999755859375,780.0,1747.0999755859375,36.08000183105469,1527.0,777.9500122070312,1747.199951171875,36.42499923706055,3,1.0,2.0,280
2011-07-11,1548.800048828125,766.4500122070312,1726.0,35.68899917602539,1555.199951171875,766.4500122070312,1730.699951171875,36.810001373291016,1543.0999755859375,766.4500122070312,1726.5999755859375,35.625,1550.0,766.4500122070312,1728.9000244140625,36.65999984741211,14,1.0,4.0,310
2011-07-12,1561.9000244140625,766.4500122070312,1734.4000244140625,35.62900161743164,1565.0,766.4500122070312,1727.0,36.38999938964844,1542.0,766.4500122070312,1717.699951171875,34.849998474121094,1548.199951171875,766.4500122070312,1719.0999755859375,35.845001220703125,8,1.0,4.0,278
2011-07-13,1585.199951171875,782.75,1767.0,38.14799880981445,1585.5999755859375,780.0,1770.4000244140625,38.185001373291016,1570.800048828125,780.0,1760.0,36.130001068115234,1574.0,780.0,1770.0999755859375,36.13999938964844,29,1.0,16.0,384
2011-07-14,1589.0,782.0999755859375,1774.300048828125,38.68899917602539,1592.800048828125,783.0,1774.5,39.35499954223633,1583.5999755859375,783.0,1774.5,38.099998474121094,1586.300048828125,783.0,1774.5,38.52000045776367,19,1.0,14.0,368
2011-07-15,1589.800048828125,779.4000244140625,1755.0,39.0629997253418,1592.199951171875,779.4000244140625,1770.4000244140625,39.30500030517578,1582.300048828125,779.4000244140625,1758.0999755859375,37.90999984741211,1582.300048828125,779.4000244140625,1770.4000244140625,38.3849983215332,8,1.0,11.0,234
2011-07-18,1602.0999755859375,793.3499755859375,1774.4000244140625,40.33300018310547,1605.0,793.3499755859375,1769.300048828125,40.66999816894531,1592.800048828125,793.3499755859375,1762.0,39.63999938964844,1592.800048828125,793.3499755859375,1762.0,39.77000045776367,13,1.0,6.0,545
2011-07-19,1600.9000244140625,797.0499877929688,1775.300048828125,40.21099853515625,1608.800048828125,797.0499877929688,1775.300048828125,40.869998931884766,1583.300048828125,797.0499877929688,1775.300048828125,38.70500183105469,1608.0999755859375,797.0499877929688,1775.300048828125,40.33000183105469,63,1.0,6.0,665
2011-07-20,1596.699951171875,792.4000244140625,1775.0,39.54600143432617,1596.699951171875,792.4000244140625,1772.4000244140625,40.060001373291016,1582.4000244140625,792.4000244140625,1766.800048828125,38.435001373291016,1584.300048828125,792.4000244140625,1772.4000244140625,38.834999084472656,9,1.0,13.0,142
2011-07-21,1586.800048828125,807.75,1786.699951171875,38.9370002746582,1601.5999755859375,807.75,1779.0,40.2599983215332,1586.5999755859375,807.75,1786.699951171875,38.9370002746582,1598.0,807.75,1786.699951171875,39.88999938964844,24,1.0,13.0,64
2011-07-22,1601.300048828125,805.1500244140625,1797.300048828125,40.112998962402344,1606.5,805.1500244140625,1798.0,40.255001068115234,1588.5,805.1500244140625,1792.0,39.189998626708984,1588.5,805.1500244140625,1792.0,39.189998626708984,12,1.0,6.0,80
2011-07-25,1612.0,807.75,1792.9000244140625,40.354000091552734,1619.4000244140625,807.75,1794.0999755859375,40.974998474121094,1610.0,807.75,1794.0999755859375,40.1150016784668,1610.0,807.75,1794.0999755859375,40.45000076293945,67,1.0,1.0,97
2011-07-26,1616.5999755859375,834.8499755859375,1806.0999755859375,40.691001892089844,1618.5,834.8499755859375,1806.0999755859375,40.900001525878906,1609.800048828125,834.8499755859375,1806.0999755859375,40.130001068115234,1609.800048828125,834.8499755859375,1806.0999755859375,40.279998779296875,28,1.0,1.0,215
2011-07-27,1615.0,832.2000122070312,1806.9000244140625,40.553001403808594,1619.699951171875,832.2000122070312,1810.4000244140625,41.41999816894531,1617.0,832.2000122070312,1806.9000244140625,40.505001068115234,1619.699951171875,832.2000122070312,1806.9000244140625,40.94499969482422,232220,144.0,3.0,492
2011-07-28,1613.4000244140625,827.0999755859375,1792.4000244140625,39.77899932861328,1620.5999755859375,827.0999755859375,1792.4000244140625,40.39500045776367,1602.800048828125,827.0999755859375,1792.4000244140625,39.435001373291016,1614.199951171875,827.0999755859375,1792.4000244140625,40.39500045776367,70263,144.0,3.0,143
2011-07-29,1628.300048828125,826.7000122070312,1785.300048828125,40.09199905395508,1634.9000244140625,826.7000122070312,1785.300048828125,40.380001068115234,1610.5999755859375,826.7000122070312,1785.300048828125,39.44499969482422,1617.0999755859375,826.7000122070312,1785.300048828125,39.44499969482422,6761,144.0,3.0,71
2011-08-01,1619.0,828.5,1794.5999755859375,39.29800033569336,1631.800048828125,828.5,1794.5999755859375,39.81999969482422,1607.0,828.5,1794.5999755859375,39.16999816894531,1623.0,828.5,1794.5999755859375,39.625,2889,144.0,3.0,53
2011-08-02,1641.9000244140625,825.9000244140625,1793.5,40.08100128173828,1660.5999755859375,825.9000244140625,1793.5,40.869998931884766,1616.800048828125,825.9000244140625,1793.5,39.709999084472656,1619.300048828125,825.9000244140625,1793.5,39.709999084472656,2440,144.0,3.0,25
2011-08-03,1663.4000244140625,794.0999755859375,1785.0,41.74700164794922,1672.300048828125,794.0999755859375,1785.0,41.904998779296875,1651.5999755859375,810.0,1785.0,41.08000183105469,1659.9000244140625,794.0999755859375,1785.0,41.310001373291016,2024,144.0,3.0,60
2011-08-04,1656.199951171875,751.9500122070312,1729.4000244140625,39.417999267578125,1681.800048828125,751.9500122070312,1729.4000244140625,42.20000076293945,1640.0,751.9500122070312,1729.4000244140625,38.98500061035156,1660.5,751.9500122070312,1729.4000244140625,41.619998931884766,1952,144.0,3.0,84
2011-08-05,1648.800048828125,740.75,1719.0999755859375,38.196998596191406,1666.0999755859375,740.75,1702.0,39.459999084472656,1642.699951171875,740.75,1702.0,37.790000915527344,1647.5,740.75,1702.0,38.91999816894531,825,144.0,1.0,31
2011-08-08,1710.199951171875,727.5,1723.5999755859375,39.374000549316406,1720.0,727.5,1723.5999755859375,40.21500015258789,1678.0999755859375,727.5,1723.5999755859375,38.849998474121094,1679.0999755859375,727.5,1723.5999755859375,39.08000183105469,1885,144.0,1.0,29
2011-08-09,1740.0,733.5499877929688,1756.4000244140625,37.87699890136719,1779.0,733.5499877929688,1756.4000244140625,38.8650016784668,1720.0999755859375,733.5499877929688,1756.4000244140625,37.21500015258789,1722.5,733.5499877929688,1756.4000244140625,38.8650016784668,1861,144.0,1.0,31
2011-08-10,1781.300048828125,726.2999877929688,1771.699951171875,39.32500076293945,1795.5999755859375,726.2999877929688,1771.699951171875,39.380001068115234,1741.300048828125,732.0,1771.699951171875,38.095001220703125,1744.0,726.2999877929688,1771.699951171875,38.29999923706055,969,144.0,1.0,16
2011-08-11,1748.800048828125,733.2999877929688,1792.4000244140625,38.65599822998047,1813.5,732.0,1792.4000244140625,38.86000061035156,1733.300048828125,732.0,1792.4000244140625,38.224998474121094,1795.0999755859375,732.0,1792.4000244140625,38.224998474121094,1503,1.0,1.0,248
2011-08-12,1740.199951171875,747.7000122070312,1796.699951171875,39.10100173950195,1764.199951171875,747.7000122070312,1976.699951171875,38.72999954223633,1723.800048828125,747.7000122070312,1976.699951171875,38.56999969482422,1760.5999755859375,747.7000122070312,1976.699951171875,38.56999969482422,1166,1.0,1.0,100
2011-08-15,1755.5,745.8499755859375,1797.199951171875,39.29800033569336,1765.199951171875,745.8499755859375,1797.199951171875,39.470001220703125,1730.5,745.8499755859375,1797.199951171875,39.470001220703125,1734.9000244140625,745.8499755859375,1797.199951171875,39.470001220703125,976,1.0,1.0,3
2011-08-16,1782.4000244140625,756.25,1818.0999755859375,39.82099914550781,1787.300048828125,756.25,1818.0999755859375,40.08000183105469,1761.5999755859375,756.25,1818.0999755859375,39.36000061035156,1769.0,756.25,1818.0999755859375,39.775001525878906,278,1.0,1.0,309
2011-08-17,1791.199951171875,775.6500244140625,1840.800048828125,40.349998474121094,1794.300048828125,775.6500244140625,1840.800048828125,40.30500030517578,1782.0,775.6500244140625,1840.800048828125,39.845001220703125,1784.800048828125,775.6500244140625,1840.800048828125,39.845001220703125,231,1.0,1.0,2
2011-08-18,1818.9000244140625,756.75,1847.699951171875,40.6870002746582,1828.5,756.75,1847.699951171875,40.6870002746582,1785.5,756.75,1840.0,40.6870002746582,1786.5,756.75,1847.699951171875,40.6870002746582,868,1.0,1.0,2
2011-08-19,1848.9000244140625,748.5499877929688,1874.9000244140625,42.428001403808594,1874.4000244140625,748.5499877929688,1874.9000244140625,42.19499969482422,1823.699951171875,748.5499877929688,1874.9000244140625,42.07500076293945,1823.699951171875,748.5499877929688,1874.9000244140625,42.19499969482422,328,1.0,1.0,4
2011-08-22,1888.699951171875,764.8499755859375,1905.699951171875,43.32099914550781,1895.0,764.8499755859375,1905.699951171875,43.85499954223633,1858.4000244140625,764.8499755859375,1905.699951171875,42.95000076293945,1868.5999755859375,764.8499755859375,1905.699951171875,43.654998779296875,1106,1.0,1.0,19
2011-08-23,1858.300048828125,764.1500244140625,1880.0999755859375,42.28099822998047,1909.300048828125,764.1500244140625,1880.0999755859375,44.150001525878906,1824.5999755859375,764.1500244140625,1880.0999755859375,41.974998474121094,1909.0,764.1500244140625,1880.0999755859375,43.95500183105469,458,1.0,1.0,94
2011-08-24,1754.0999755859375,742.9000244140625,1826.300048828125,39.15700149536133,1853.0999755859375,742.9000244140625,1826.300048828125,41.44499969482422,1753.0999755859375,742.9000244140625,1826.300048828125,40.994998931884766,1833.0,742.9000244140625,1826.300048828125,41.29499816894531,992,1.0,1.0,46
2011-08-25,1759.800048828125,750.9000244140625,1822.4000244140625,40.7400016784668,1772.5,750.9000244140625,1822.4000244140625,40.7400016784668,1707.300048828125,750.9000244140625,1822.4000244140625,40.7400016784668,1748.4000244140625,750.9000244140625,1822.4000244140625,40.7400016784668,864,1.0,1.0,46
2011-08-26,1794.0999755859375,756.0999755859375,1826.9000244140625,40.946998596191406,1829.300048828125,756.0999755859375,1826.9000244140625,40.946998596191406,1768.5,756.0999755859375,1826.9000244140625,40.946998596191406,1768.5,756.0999755859375,1826.9000244140625,40.946998596191406,270,1.0,1.0,46
2011-08-29,1788.4000244140625,753.7000122070312,1825.0,40.54100036621094,1817.9000244140625,753.7000122070312,1825.0,40.54100036621094,1786.699951171875,753.7000122070312,1825.0,40.54100036621094,1817.9000244140625,753.7000122070312,1825.0,40.54100036621094,828,1972.0,1.0,43237
2011-08-30,1826.699951171875,777.0499877929688,1853.0999755859375,41.39799880981445,1839.5999755859375,779.7000122070312,1810.0,41.66999816894531,1783.0999755859375,753.2000122070312,1810.0,40.42499923706055,1787.199951171875,755.8499755859375,1825.0,40.80500030517578,598,1966.0,1.0,18996
2011-08-31,1828.5,788.0999755859375,1856.199951171875,41.69900131225586,1837.9000244140625,794.4500122070312,1856.199951171875,42.0099983215332,1811.4000244140625,774.5,1856.199951171875,41.150001525878906,1830.5999755859375,780.0,1856.199951171875,41.29499816894531,336,1133.0,1.0,2300
2011-09-01,1826.0,788.5499877929688,1852.9000244140625,41.481998443603516,1829.5,788.2000122070312,1852.9000244140625,41.78499984741211,1814.4000244140625,774.7999877929688,1852.9000244140625,41.189998626708984,1825.800048828125,783.3499755859375,1852.9000244140625,41.584999084472656,263,165.0,1.0,1235
2011-09-02,1873.699951171875,781.0999755859375,1884.800048828125,43.02000045776367,1884.199951171875,787.0,1884.800048828125,43.39500045776367,1828.5999755859375,774.0999755859375,1884.800048828125,41.52000045776367,1828.5999755859375,787.0,1884.800048828125,41.52000045776367,442,101.0,1.0,703
2011-09-06,1869.9000244140625,747.4500122070312,1858.199951171875,41.81800079345703,1911.5999755859375,767.9000244140625,1858.199951171875,43.279998779296875,1864.0,754.7000122070312,1858.199951171875,41.65999984741211,1886.300048828125,761.5499877929688,1858.199951171875,43.005001068115234,536,18.0,1.0,421
2011-09-07,1814.199951171875,750.8499755859375,1828.699951171875,41.571998596191406,1873.699951171875,750.25,1828.699951171875,41.89500045776367,1792.800048828125,750.25,1828.699951171875,40.58000183105469,1868.9000244140625,750.25,1828.699951171875,41.89500045776367,470,1.0,1.0,295
2011-09-08,1854.4000244140625,763.5999755859375,1854.5,42.479000091552734,1870.0,760.5,1854.5,42.619998931884766,1835.0,760.0,1854.5,41.52000045776367,1839.300048828125,760.0,1854.5,41.52000045776367,142,30.0,1.0,264
2011-09-09,1856.4000244140625,737.0999755859375,1837.9000244140625,41.573001861572266,1881.300048828125,764.7000122070312,1837.9000244140625,42.474998474121094,1830.0,736.5,1837.9000244140625,41.29999923706055,1858.0999755859375,758.7999877929688,1837.9000244140625,42.279998779296875,188,25.0,1.0,230
2011-09-12,1809.9000244140625,710.25,1809.4000244140625,40.16400146484375,1852.4000244140625,725.4000244140625,1809.4000244140625,41.349998474121094,1806.0,700.1500244140625,1809.4000244140625,39.70000076293945,1852.4000244140625,722.0,1809.4000244140625,41.224998474121094,245,22.0,1.0,196
2011-09-13,1826.800048828125,727.0,1813.5,41.12300109863281,1835.300048828125,716.8499755859375,1813.5,41.189998626708984,1808.0999755859375,706.9500122070312,1813.5,40.310001373291016,1817.800048828125,706.9500122070312,1813.5,40.54499816894531,52,3.0,1.0,149
2011-09-14,1823.5,719.2000122070312,1815.9000244140625,40.46900177001953,1843.0,718.2999877929688,1815.9000244140625,41.17499923706055,1809.0,718.2999877929688,1815.9000244140625,40.400001525878906,1843.0,718.2999877929688,1815.9000244140625,41.07500076293945,156,1.0,1.0,344
2011-09-15,1778.5,721.7000122070312,1780.5999755859375,39.452999114990234,1816.300048828125,721.7000122070312,1780.5999755859375,40.73500061035156,1775.800048828125,721.7000122070312,1780.5999755859375,39.452999114990234,1816.300048828125,721.7000122070312,1780.5999755859375,40.73500061035156,80,3.0,1.0,263
2011-09-16,1812.0999755859375,731.2000122070312,1813.9000244140625,40.78099822998047,1819.0999755859375,731.2000122070312,1818.0999755859375,40.78099822998047,1768.5,731.2000122070312,1818.0999755859375,39.474998474121094,1768.5,731.2000122070312,1818.0999755859375,39.474998474121094,111,1.0,1.0,51
2011-09-19,1776.4000244140625,710.3499755859375,1772.0,39.11000061035156,1818.9000244140625,710.3499755859375,1772.0,40.709999084472656,1788.0,710.3499755859375,1772.0,39.11000061035156,1814.699951171875,710.3499755859375,1772.0,40.709999084472656,13,1.0,1.0,52
2011-09-20,1806.5999755859375,716.0,1781.9000244140625,40.08100128173828,1807.800048828125,717.5,1781.9000244140625,40.150001525878906,1776.0,717.5,1781.9000244140625,39.375,1778.800048828125,717.5,1781.9000244140625,39.51499938964844,86,2.0,1.0,121
2011-09-21,1805.5,711.0999755859375,1788.199951171875,40.41999816894531,1811.699951171875,711.0999755859375,1788.199951171875,40.44499969482422,1782.800048828125,711.0999755859375,1788.199951171875,39.505001068115234,1808.0,711.0999755859375,1788.199951171875,40.11000061035156,22,2.0,1.0,78
2011-09-22,1739.199951171875,662.2999877929688,1710.5999755859375,36.53799819946289,1773.199951171875,652.75,1710.5999755859375,39.619998931884766,1730.9000244140625,652.75,1710.5999755859375,35.5,1773.199951171875,662.2999877929688,1710.5999755859375,39.619998931884766,23,5.0,1.0,150
2011-09-23,1637.5,640.75,1613.199951171875,30.051000595092773,1737.300048828125,648.0999755859375,1613.199951171875,36.529998779296875,1636.300048828125,634.5999755859375,1613.199951171875,30.051000595092773,1737.300048828125,648.0999755859375,1613.199951171875,36.470001220703125,81,8.0,1.0,293
2011-09-26,1592.5,626.4500122070312,1546.9000244140625,29.927000045776367,1661.800048828125,648.5999755859375,1546.9000244140625,30.78499984741211,1562.4000244140625,614.5,1546.9000244140625,26.584999084472656,1646.4000244140625,648.5999755859375,1546.9000244140625,30.78499984741211,151,16.0,1.0,140
2011-09-27,1650.5999755859375,649.0,1574.0,31.496999740600586,1665.4000244140625,654.75,1574.0,32.849998474121094,1653.699951171875,654.75,1574.0,30.3799991607666,1653.800048828125,654.75,1574.0,30.3799991607666,47,1.0,1.0,117
2011-09-28,1616.300048828125,633.7999877929688,1534.199951171875,30.084999084472656,1650.0,633.7999877929688,1534.199951171875,32.41999816894531,1650.0,633.7999877929688,1534.199951171875,30.6299991607666,1650.0,633.7999877929688,1534.199951171875,31.690000534057617,21275,2.0,11206.0,250
2011-09-29,1615.5,623.0999755859375,1528.300048828125,30.472000122070312,1633.800048828125,618.0999755859375,1554.0999755859375,30.700000762939453,1585.0,617.7000122070312,1508.199951171875,29.264999389648438,1604.0,618.0999755859375,1529.5,29.829999923706055,7181,4.0,4448.0,94
2011-09-30,1620.4000244140625,614.0499877929688,1519.4000244140625,30.041000366210938,1639.4000244140625,614.0499877929688,1540.800048828125,30.274999618530273,1609.4000244140625,614.0499877929688,1500.0999755859375,29.684999465942383,1620.800048828125,614.0499877929688,1522.5,29.899999618530273,284,4.0,673.0,9
2011-10-03,1656.0,593.25,1512.300048828125,30.75,1660.800048828125,593.25,1530.5,31.200000762939453,1627.5999755859375,593.25,1495.0,29.93000030517578,1627.800048828125,593.25,1518.300048828125,29.96500015258789,101,4.0,111.0,30
2011-10-04,1614.699951171875,563.5,1461.9000244140625,29.795000076293945,1678.0999755859375,554.0,1507.0,31.25,1596.5999755859375,536.6500244140625,1445.0,29.43000030517578,1661.0,563.5,1507.0,31.184999465942383,159,10.0,81.0,43
2011-10-05,1640.300048828125,569.7000122070312,1478.0,30.316999435424805,1640.300048828125,554.0,1480.800048828125,30.389999389648438,1599.5999755859375,536.6500244140625,1440.0,28.40999984741211,1629.300048828125,563.5,1455.0999755859375,28.604999542236328,114,10.0,64.0,179
2011-10-06,1651.9000244140625,598.1500244140625,1503.800048828125,31.969999313354492,1654.699951171875,598.1500244140625,1518.0,31.969999313354492,1637.5999755859375,598.1500244140625,1498.0,30.34000015258789,1642.5999755859375,598.1500244140625,1507.300048828125,30.34000015258789,38,10.0,16.0,8
2011-10-07,1634.5,585.2000122070312,1489.0,30.95800018310547,1665.0,585.2000122070312,1532.0,32.529998779296875,1626.199951171875,585.2000122070312,1494.4000244140625,30.764999389648438,1657.0,585.2000122070312,1531.699951171875,31.905000686645508,66,10.0,27.0,55
2011-10-10,1669.5999755859375,613.6500244140625,1520.5999755859375,31.944000244140625,1676.800048828125,613.6500244140625,1520.5999755859375,32.25,1645.5999755859375,613.6500244140625,1511.4000244140625,32.20000076293945,1645.5999755859375,613.6500244140625,1514.9000244140625,32.25,61,10.0,29.0,57
2011-10-11,1659.699951171875,603.6500244140625,1515.199951171875,31.96299934387207,1685.0,639.6500244140625,1514.5,32.255001068115234,1657.5999755859375,639.6500244140625,1510.5999755859375,32.04499816894531,1685.0,639.6500244140625,1510.5999755859375,32.255001068115234,151,10.0,10.0,10
2011-10-12,1681.300048828125,610.4500122070312,1550.5,32.75400161743164,1691.0,610.4500122070312,1544.5,32.75400161743164,1667.0999755859375,610.4500122070312,1526.800048828125,32.75400161743164,1667.0999755859375,610.4500122070312,1526.800048828125,32.75400161743164,37,10.0,7.0,10
2011-10-13,1667.300048828125,593.4500122070312,1528.5,31.632999420166016,1678.800048828125,593.4500122070312,1528.5,31.809999465942383,1656.199951171875,593.4500122070312,1528.5,31.632999420166016,1676.0999755859375,593.4500122070312,1528.5,31.790000915527344,148,10.0,1.0,4
2011-10-14,1681.800048828125,619.9000244140625,1549.5,32.13999938964844,1683.300048828125,619.9000244140625,1549.300048828125,32.41999816894531,1665.800048828125,619.9000244140625,1549.300048828125,31.559999465942383,1665.800048828125,619.9000244140625,1549.300048828125,31.809999465942383,51,10.0,1.0,27
2011-10-17,1675.5,616.1500244140625,1547.300048828125,31.791000366210938,1693.5,626.0,1548.800048828125,32.44499969482422,1667.300048828125,626.0,1548.800048828125,31.989999771118164,1683.5999755859375,626.0,1547.300048828125,32.02000045776367,41,2.0,4.0,5
2011-10-18,1651.699951171875,619.4000244140625,1536.699951171875,31.801000595092773,1666.0,619.4000244140625,1536.699951171875,30.850000381469727,1627.5,619.4000244140625,1536.699951171875,30.649999618530273,1666.0,619.4000244140625,1536.699951171875,30.649999618530273,85,2.0,11.0,32
2011-10-19,1646.0,607.9000244140625,1519.0999755859375,31.25200080871582,1659.300048828125,607.9000244140625,1519.0999755859375,31.84000015258789,1641.300048828125,607.9000244140625,1519.0999755859375,31.079999923706055,1659.300048828125,607.9000244140625,1519.0999755859375,31.825000762939453,22,2.0,11.0,59
2011-10-20,1611.9000244140625,583.9000244140625,1486.9000244140625,30.266000747680664,1643.199951171875,583.9000244140625,1499.4000244140625,30.375,1608.699951171875,583.9000244140625,1480.5,30.104999542236328,1643.199951171875,583.9000244140625,1499.4000244140625,30.3700008392334,92,2.0,16.0,7
2011-10-21,1635.0999755859375,617.75,1503.699951171875,31.17300033569336,1647.4000244140625,617.75,1508.0999755859375,31.280000686645508,1626.0999755859375,617.75,1493.0,30.625,1626.0999755859375,617.75,1493.0,30.625,32,2.0,9.0,3
2011-10-24,1651.5,638.0999755859375,1538.699951171875,31.6200008392334,1657.800048828125,638.0999755859375,1539.300048828125,32.0,1646.199951171875,638.0999755859375,1539.300048828125,31.354999542236328,1646.199951171875,638.0999755859375,1539.300048828125,31.354999542236328,313,2.0,1.0,4
2011-10-25,1699.5999755859375,651.7000122070312,1565.5,33.034000396728516,1706.800048828125,651.7000122070312,1543.800048828125,33.209999084472656,1645.0,651.7000122070312,1543.800048828125,32.959999084472656,1645.0,651.7000122070312,1543.800048828125,32.959999084472656,355,2.0,2.0,33
2011-10-26,1722.699951171875,645.75,1594.0999755859375,33.29100036621094,1723.5999755859375,645.75,1594.4000244140625,33.59000015258789,1708.9000244140625,645.75,1588.800048828125,33.28499984741211,1717.0,645.75,1594.4000244140625,33.59000015258789,135,2.0,17.0,10
2011-10-27,1746.699951171875,669.75,1637.5999755859375,35.095001220703125,1735.5,669.75,1616.4000244140625,35.31999969482422,1717.800048828125,669.75,1595.0,33.935001373291016,1717.800048828125,669.75,1595.0,33.935001373291016,494,1.0,5.0,85
2011-10-28,1746.199951171875,668.25,1641.800048828125,35.27000045776367,1752.0,668.25,1641.800048828125,35.45500183105469,1733.0,668.25,1641.800048828125,34.875,1752.0,668.25,1641.800048828125,35.45500183105469,158,1.0,5.0,55
2011-10-31,1724.199951171875,651.0499877929688,1597.5999755859375,34.33700180053711,1741.9000244140625,651.0499877929688,1597.5999755859375,34.470001220703125,1717.0,651.0499877929688,1597.5999755859375,34.16999816894531,1741.9000244140625,651.0499877929688,1597.5999755859375,34.27000045776367,62,1.0,5.0,60
2011-11-01,1711.0,634.9000244140625,1578.800048828125,32.72200012207031,1720.0999755859375,634.9000244140625,1572.0,33.41999816894531,1682.5,634.9000244140625,1572.0,32.72200012207031,1706.699951171875,634.9000244140625,1572.0,32.869998931884766,246,0.0,6.0,14
2011-11-02,1728.699951171875,648.5499877929688,1598.300048828125,33.92900085449219,1741.4000244140625,648.5499877929688,1598.300048828125,33.92900085449219,1723.199951171875,648.5499877929688,1598.300048828125,33.3650016784668,1724.300048828125,648.5499877929688,1598.300048828125,33.400001525878906,294,0.0,6.0,8
2011-11-03,1764.199951171875,662.0,1644.5999755859375,34.487998962402344,1766.0,662.0,1644.5999755859375,34.79499816894531,1726.5999755859375,662.0,1644.5999755859375,33.86000061035156,1740.5,662.0,1644.5999755859375,33.9900016784668,290,0.0,6.0,19
2011-11-04,1755.300048828125,655.2000122070312,1626.800048828125,34.06999969482422,1761.199951171875,655.2000122070312,1626.800048828125,34.18000030517578,1754.9000244140625,655.2000122070312,1626.800048828125,33.959999084472656,1757.0,655.2000122070312,1626.800048828125,34.0,47,0.0,10.0,39
2011-11-07,1790.300048828125,661.7999877929688,1655.5,34.8120002746582,1797.0,661.7999877929688,1655.5,34.8120002746582,1755.300048828125,655.2000122070312,1626.800048828125,34.06999969482422,1755.300048828125,655.2000122070312,1626.800048828125,34.06999969482422,35,0.0,10.0,108
2011-11-08,1798.4000244140625,677.1500244140625,1670.5999755859375,35.137001037597656,1798.4000244140625,677.1500244140625,1670.5999755859375,35.137001037597656,1785.699951171875,677.1500244140625,1670.5999755859375,35.137001037597656,1798.4000244140625,677.1500244140625,1670.5999755859375,35.137001037597656,14,1.0,20.0,70
2011-11-09,1790.9000244140625,654.75,1641.699951171875,34.347999572753906,1793.0,654.75,1641.699951171875,35.040000915527344,1774.199951171875,654.75,1641.699951171875,34.96500015258789,1793.0,654.75,1641.699951171875,34.994998931884766,6,1.0,20.0,48
2011-11-10,1758.9000244140625,647.7000122070312,1625.300048828125,34.095001220703125,1766.800048828125,647.7000122070312,1625.300048828125,34.095001220703125,1754.800048828125,647.7000122070312,1625.300048828125,34.095001220703125,1766.800048828125,647.7000122070312,1625.300048828125,34.095001220703125,16,1.0,20.0,48
